Country Code,Year,Metric,Value,YoY_Growth_%,Rolling_3Y_Avg,Share_of_G20_%,Rank_in_G20
CAN,2019,Domestic credit to private sector by banks (% of GDP),0,,0,0,18
CAN,2020,Domestic credit to private sector by banks (% of GDP),0,,0,0,18
CAN,2021,Domestic credit to private sector by banks (% of GDP),0,,0,0,18
CAN,2022,Domestic credit to private sector by banks (% of GDP),0,,0,0,16
CAN,2023,Domestic credit to private sector by banks (% of GDP),0,,0,0,16
CAN,2024,Domestic credit to private sector by banks (% of GDP),0,,0,0,14
CHN,2005,Domestic credit to private sector by banks (% of GDP),110.2832748,,110.2832748,8.744797754,4
CHN,2006,Domestic credit to private sector by banks (% of GDP),107.5886789,-2.443340473,108.9359768,8.092327816,5
CHN,2007,Domestic credit to private sector by banks (% of GDP),104.1872721,-3.161491368,107.3530752,7.533482233,5
CHN,2008,Domestic credit to private sector by banks (% of GDP),100.394357,-3.640478322,104.0567693,6.994778882,5
CHN,2009,Domestic credit to private sector by banks (% of GDP),122.2887487,21.80838872,108.9567926,9.046457589,4
CHN,2010,Domestic credit to private sector by banks (% of GDP),124.419648,1.742514661,115.7009179,9.322910919,4
CHN,2011,Domestic credit to private sector by banks (% of GDP),121.162052,-2.618232806,122.6234829,9.172763591,4
CHN,2012,Domestic credit to private sector by banks (% of GDP),126.8151703,4.665749927,124.1322901,9.531333242,3
CHN,2013,Domestic credit to private sector by banks (% of GDP),131.9349061,4.037163466,126.6373761,9.810298204,2
CHN,2014,Domestic credit to private sector by banks (% of GDP),137.621954,4.310495346,132.1240101,10.18962667,1
CHN,2015,Domestic credit to private sector by banks (% of GDP),149.6186202,8.717116529,139.7251601,10.81590948,1
CHN,2016,Domestic credit to private sector by banks (% of GDP),153.1821168,2.381720002,146.8075637,11.00220932,1
CHN,2017,Domestic credit to private sector by banks (% of GDP),152.0777169,-0.720971809,151.6261513,10.96911704,1
CHN,2018,Domestic credit to private sector by banks (% of GDP),154.988586,1.914066838,153.4161399,11.55520461,1
CHN,2019,Domestic credit to private sector by banks (% of GDP),162.2075662,4.657749576,156.424623,11.92411462,1
CHN,2020,Domestic credit to private sector by banks (% of GDP),179.1041002,10.41661273,165.4334175,12.08818541,1
CHN,2021,Domestic credit to private sector by banks (% of GDP),173.5545187,-3.098522867,171.6220617,12.1271731,1
CHN,2022,Domestic credit to private sector by banks (% of GDP),181.7851624,4.742396666,178.1479271,13.95755853,1
CHN,2023,Domestic credit to private sector by banks (% of GDP),189.606709,4.302631994,181.6487967,14.8980431,1
CHN,2024,Domestic credit to private sector by banks (% of GDP),194.1659968,2.404602601,188.5192894,19.17924949,1
DEU,2005,Domestic credit to private sector by banks (% of GDP),103.7535204,,103.7535204,8.227027666,6
DEU,2006,Domestic credit to private sector by banks (% of GDP),100.3412772,-3.28879751,102.0473988,7.547211448,6
DEU,2007,Domestic credit to private sector by banks (% of GDP),95.49834397,-4.826461652,99.86438054,6.905210812,7
DEU,2008,Domestic credit to private sector by banks (% of GDP),95.38699762,-0.116595054,97.07553961,6.645900989,7
DEU,2009,Domestic credit to private sector by banks (% of GDP),96.82440368,1.506920325,95.90324842,7.162701974,6
DEU,2010,Domestic credit to private sector by banks (% of GDP),86.74380557,-10.41121631,92.98506896,6.499815624,8
DEU,2011,Domestic credit to private sector by banks (% of GDP),83.22205684,-4.05994262,88.93008869,6.300456623,8
DEU,2012,Domestic credit to private sector by banks (% of GDP),82.158957,-1.277425576,84.04160647,6.175005687,8
DEU,2013,Domestic credit to private sector by banks (% of GDP),80.65480176,-1.830786673,82.01193853,5.997257894,8
DEU,2014,Domestic credit to private sector by banks (% of GDP),77.76665986,-3.580867902,80.19347287,5.757898417,8
DEU,2015,Domestic credit to private sector by banks (% of GDP),76.60933677,-1.488199556,78.34359946,5.538078421,8
DEU,2016,Domestic credit to private sector by banks (% of GDP),75.81804131,-1.032896897,76.73134598,5.445583195,8
DEU,2017,Domestic credit to private sector by banks (% of GDP),75.66315733,-0.204283806,76.03017847,5.457459815,8
DEU,2018,Domestic credit to private sector by banks (% of GDP),76.22316846,0.740137148,75.9014557,5.682833364,7
DEU,2019,Domestic credit to private sector by banks (% of GDP),77.55222242,1.743635157,76.47951607,5.700976908,7
DEU,2020,Domestic credit to private sector by banks (% of GDP),82.94875957,6.958584785,78.90805015,5.598420048,7
DEU,2021,Domestic credit to private sector by banks (% of GDP),81.80254919,-1.381829443,80.76784373,5.715977213,7
DEU,2022,Domestic credit to private sector by banks (% of GDP),80.89879485,-1.104799734,81.88336787,6.211451193,7
DEU,2023,Domestic credit to private sector by banks (% of GDP),76.99477966,-4.825801416,79.8987079,6.049741341,7
DEU,2024,Domestic credit to private sector by banks (% of GDP),0,-100,52.6311915,0,14
FRA,2005,Domestic credit to private sector by banks (% of GDP),80.31127648,,80.31127648,6.368199274,8
FRA,2006,Domestic credit to private sector by banks (% of GDP),84.31968914,4.991095694,82.31548281,6.342140948,8
FRA,2007,Domestic credit to private sector by banks (% of GDP),88.93926821,5.478648126,84.52341127,6.430942893,8
FRA,2008,Domestic credit to private sector by banks (% of GDP),92.60458682,4.121147712,88.62118139,6.452042003,8
FRA,2009,Domestic credit to private sector by banks (% of GDP),95.06456163,2.656428683,92.20280555,7.032515538,7
FRA,2010,Domestic credit to private sector by banks (% of GDP),95.81367956,0.788009656,94.494276,7.179431975,6
FRA,2011,Domestic credit to private sector by banks (% of GDP),96.616362,0.837753491,95.8315344,7.314493549,6
FRA,2012,Domestic credit to private sector by banks (% of GDP),96.56475809,-0.053411155,96.33159988,7.257734909,6
FRA,2013,Domestic credit to private sector by banks (% of GDP),95.86338004,-0.726329216,96.34816671,7.128123808,6
FRA,2014,Domestic credit to private sector by banks (% of GDP),93.90230386,-2.045698963,95.44348066,6.952592895,6
FRA,2015,Domestic credit to private sector by banks (% of GDP),94.93274648,1.097356056,94.89947679,6.86267519,6
FRA,2016,Domestic credit to private sector by banks (% of GDP),96.77688049,1.942568901,95.20397695,6.950938655,6
FRA,2017,Domestic credit to private sector by banks (% of GDP),99.76015418,3.082630549,97.15659372,7.195536795,6
FRA,2018,Domestic credit to private sector by banks (% of GDP),102.1651526,2.410780628,99.56739577,7.616943114,6
FRA,2019,Domestic credit to private sector by banks (% of GDP),104.4152989,2.202459637,102.1135352,7.675720814,6
FRA,2020,Domestic credit to private sector by banks (% of GDP),121.0584399,15.93937016,109.2129638,8.170538057,5
FRA,2021,Domestic credit to private sector by banks (% of GDP),116.2485677,-3.973182043,113.9074355,8.122902899,6
FRA,2022,Domestic credit to private sector by banks (% of GDP),114.5875911,-1.428814664,117.2981996,8.798094346,6
FRA,2023,Domestic credit to private sector by banks (% of GDP),108.5606479,-5.259682281,113.1322689,8.529978817,6
FRA,2024,Domestic credit to private sector by banks (% of GDP),103.8543419,-4.335185949,109.0008603,10.25848175,5
GBR,2005,Domestic credit to private sector by banks (% of GDP),142.6177963,,142.6177963,11.30873007,1
GBR,2006,Domestic credit to private sector by banks (% of GDP),153.2708395,7.469645036,147.9443179,11.52833078,1
GBR,2007,Domestic credit to private sector by banks (% of GDP),169.9998123,10.91464811,155.2961494,12.29219788,1
GBR,2008,Domestic credit to private sector by banks (% of GDP),190.1543675,11.85563381,171.1416731,13.24863063,1
GBR,2009,Domestic credit to private sector by banks (% of GDP),191.9693485,0.954477701,184.0411761,14.20116396,1
GBR,2010,Domestic credit to private sector by banks (% of GDP),184.3670865,-3.960143681,188.8302675,13.81484316,1
GBR,2011,Domestic credit to private sector by banks (% of GDP),170.2859876,-7.637533984,182.2074742,12.89176835,1
GBR,2012,Domestic credit to private sector by banks (% of GDP),160.632259,-5.669126807,171.7617777,12.07300031,1
GBR,2013,Domestic credit to private sector by banks (% of GDP),149.5380218,-6.906606007,160.1520895,11.119215,1
GBR,2014,Domestic credit to private sector by banks (% of GDP),135.5077937,-9.382381757,148.5593582,10.03309274,2
GBR,2015,Domestic credit to private sector by banks (% of GDP),130.8229117,-3.457278614,138.6229091,9.457170301,4
GBR,2016,Domestic credit to private sector by banks (% of GDP),132.1602494,1.022250383,132.8303183,9.492326905,4
GBR,2017,Domestic credit to private sector by banks (% of GDP),132.9400206,0.590019443,131.9743939,9.588746306,4
GBR,2018,Domestic credit to private sector by banks (% of GDP),133.7092251,0.578610171,132.9364984,9.968717659,4
GBR,2019,Domestic credit to private sector by banks (% of GDP),132.2873101,-1.063438233,132.9788519,9.724632981,4
GBR,2020,Domestic credit to private sector by banks (% of GDP),146.4719043,10.72256604,137.4894798,9.885756575,3
GBR,2021,Domestic credit to private sector by banks (% of GDP),137.8992737,-5.852747427,138.8861627,9.635752353,4
GBR,2022,Domestic credit to private sector by banks (% of GDP),128.5525255,-6.777953111,137.6412345,9.870329214,4
GBR,2023,Domestic credit to private sector by banks (% of GDP),119.7430644,-6.852810651,128.7316212,9.408619261,5
GBR,2024,Domestic credit to private sector by banks (% of GDP),113.8695028,-4.905137163,120.7216976,11.24775522,4
IDN,2005,Domestic credit to private sector by banks (% of GDP),25.53935784,,25.53935784,2.02511686,16
IDN,2006,Domestic credit to private sector by banks (% of GDP),23.86802023,-6.544164564,24.70368904,1.795243199,17
IDN,2007,Domestic credit to private sector by banks (% of GDP),25.16344943,5.427468172,24.8569425,1.819496715,17
IDN,2008,Domestic credit to private sector by banks (% of GDP),26.29642954,4.502483293,25.10929974,1.832151881,17
IDN,2009,Domestic credit to private sector by banks (% of GDP),24.89477314,-5.33021563,25.45155071,1.841620852,16
IDN,2010,Domestic credit to private sector by banks (% of GDP),24.35649893,-2.162197715,25.1825672,1.825061181,16
IDN,2011,Domestic credit to private sector by banks (% of GDP),26.87854153,10.35470085,25.37660453,2.034882235,16
IDN,2012,Domestic credit to private sector by banks (% of GDP),29.88802643,11.1966079,27.0410223,2.246361686,16
IDN,2013,Domestic credit to private sector by banks (% of GDP),32.37033501,8.305361288,29.71230099,2.406964532,16
IDN,2014,Domestic credit to private sector by banks (% of GDP),32.93139765,1.733261784,31.7299197,2.438263939,16
IDN,2015,Domestic credit to private sector by banks (% of GDP),33.09172889,0.486864357,32.79782052,2.392196532,16
IDN,2016,Domestic credit to private sector by banks (% of GDP),33.12695828,0.106459786,33.05002827,2.379322971,16
IDN,2017,Domestic credit to private sector by banks (% of GDP),32.41745701,-2.14176399,32.87871473,2.338218166,16
IDN,2018,Domestic credit to private sector by banks (% of GDP),32.73983289,0.994451459,32.76141606,2.440924701,15
IDN,2019,Domestic credit to private sector by banks (% of GDP),32.47411868,-0.81159305,32.54380286,2.387219797,15
IDN,2020,Domestic credit to private sector by banks (% of GDP),33.14895805,2.078083711,32.78763654,2.237306408,15
IDN,2021,Domestic credit to private sector by banks (% of GDP),32.01070626,-3.433748308,32.54459433,2.236757526,15
IDN,2022,Domestic credit to private sector by banks (% of GDP),30.55981055,-4.532532662,31.90649162,2.346398016,13
IDN,2023,Domestic credit to private sector by banks (% of GDP),31.28453206,2.371485619,31.28501629,2.458131938,13
IDN,2024,Domestic credit to private sector by banks (% of GDP),31.78614414,1.603386881,31.21016225,3.139758756,11
IND,2005,Domestic credit to private sector by banks (% of GDP),40.06798048,,40.06798048,3.177148906,12
IND,2006,Domestic credit to private sector by banks (% of GDP),43.62775243,8.884330862,41.84786646,3.281479783,12
IND,2007,Domestic credit to private sector by banks (% of GDP),45.62776475,4.584266208,43.10783255,3.299212545,12
IND,2008,Domestic credit to private sector by banks (% of GDP),49.55936669,8.616687588,46.27162796,3.45295116,12
IND,2009,Domestic credit to private sector by banks (% of GDP),48.12444791,-2.895353334,47.77052645,3.560064044,11
IND,2010,Domestic credit to private sector by banks (% of GDP),50.55537498,5.051334972,49.41306319,3.788173853,12
IND,2011,Domestic credit to private sector by banks (% of GDP),51.28923313,1.451592742,49.98968534,3.882932012,11
IND,2012,Domestic credit to private sector by banks (% of GDP),51.88850765,1.168421671,51.24437192,3.89990138,11
IND,2013,Domestic credit to private sector by banks (% of GDP),52.38570952,0.958211928,51.85448343,3.895249918,12
IND,2014,Domestic credit to private sector by banks (% of GDP),51.88218736,-0.961182282,52.05213484,3.841393793,13
IND,2015,Domestic credit to private sector by banks (% of GDP),51.86752408,-0.028262651,52.04514032,3.749496184,14
IND,2016,Domestic credit to private sector by banks (% of GDP),49.10122542,-5.333392537,50.95031229,3.526664675,15
IND,2017,Domestic credit to private sector by banks (% of GDP),48.7940214,-0.625654487,49.92092363,3.519432976,15
IND,2018,Domestic credit to private sector by banks (% of GDP),50.33816275,3.164611776,49.41113652,3.752971656,14
IND,2019,Domestic credit to private sector by banks (% of GDP),50.74246174,0.803165972,49.9582153,3.730152323,14
IND,2020,Domestic credit to private sector by banks (% of GDP),54.50529025,7.415541888,51.86197158,3.678698889,13
IND,2021,Domestic credit to private sector by banks (% of GDP),50.14215814,-8.004969952,51.79663671,3.503698065,14
IND,2022,Domestic credit to private sector by banks (% of GDP),0,-100,34.8824828,0,16
IND,2023,Domestic credit to private sector by banks (% of GDP),0,,16.71405271,0,16
IND,2024,Domestic credit to private sector by banks (% of GDP),0,,0,0,14
ITA,2005,Domestic credit to private sector by banks (% of GDP),70.30004074,,70.30004074,5.574368731,9
ITA,2006,Domestic credit to private sector by banks (% of GDP),75.11532094,6.849612244,72.70768084,5.649830516,9
ITA,2007,Domestic credit to private sector by banks (% of GDP),81.17082261,8.061606602,75.52872809,5.869228916,9
ITA,2008,Domestic credit to private sector by banks (% of GDP),83.23357986,2.541254581,79.8399078,5.799135568,9
ITA,2009,Domestic credit to private sector by banks (% of GDP),86.99867963,4.523534594,83.80102737,6.435832194,8
ITA,2010,Domestic credit to private sector by banks (% of GDP),92.50174002,6.32545276,87.57799984,6.931264441,7
ITA,2011,Domestic credit to private sector by banks (% of GDP),93.43413286,1.007973308,90.97818417,7.07357789,7
ITA,2012,Domestic credit to private sector by banks (% of GDP),93.11601425,-0.34047366,93.01729571,6.998529905,7
ITA,2013,Domestic credit to private sector by banks (% of GDP),90.22793188,-3.101595784,92.25935967,6.709088175,7
ITA,2014,Domestic credit to private sector by banks (% of GDP),88.0646007,-2.397629127,90.46951561,6.52036523,7
ITA,2015,Domestic credit to private sector by banks (% of GDP),86.76795222,-1.472383314,88.35349493,6.272443335,7
ITA,2016,Domestic credit to private sector by banks (% of GDP),84.08043914,-3.097356817,86.30433069,6.039024729,7
ITA,2017,Domestic credit to private sector by banks (% of GDP),79.55560727,-5.381551177,83.46799954,5.738215865,7
ITA,2018,Domestic credit to private sector by banks (% of GDP),75.44116016,-5.171787706,79.69240219,5.624530581,8
ITA,2019,Domestic credit to private sector by banks (% of GDP),72.36134493,-4.082407026,75.78603746,5.319387938,8
ITA,2020,Domestic credit to private sector by banks (% of GDP),81.07265583,12.03862491,76.29172031,5.471797096,8
ITA,2021,Domestic credit to private sector by banks (% of GDP),74.44729937,-8.172122143,75.96043338,5.202026966,8
ITA,2022,Domestic credit to private sector by banks (% of GDP),68.31718727,-8.234163158,74.61238082,5.245428875,9
ITA,2023,Domestic credit to private sector by banks (% of GDP),62.26157578,-8.863964891,68.34202081,4.892103473,9
ITA,2024,Domestic credit to private sector by banks (% of GDP),59.51286153,-4.41478427,63.36387486,5.878537115,7
